Initial.Definition,Study,Zhao.ND.1,Zhao.FD.1,specie i,specie j,Kingdom,Treatment,a_ii_AP,a_jj_AP,a_ij_AP,a_ji_AP,Si,Sj,Lambdai,Lambdaj,gii,gjj,gij,gji,a_ii_LV,a_jj_LV,a_ij_LV,a_ji_LV,a_ii_AP_expo,a_jj_AP_expo,a_ij_AP_expo,a_ji_AP_expo,Model use
Chesson 2012,Adler.2018,,,Elymus mollis,Ammophila breviligulata,Plant,136 days low sand,,,,,,,1,1,,,,,-1,-1,-0.24845,0.59228,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Elymus mollis,Ammophila breviligulata,Plant,136 days mid sand,,,,,,,1,1,,,,,-1,-1,0.33242,0.07507,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Elymus mollis,Ammophila areria,Plant,136 days mid sand,,,,,,,1,1,,,,,-1,-1,1.5562,-0.12814,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Elymus mollis,Ammophila areria,Plant,152 days high sand,,,,,,,1,1,,,,,-1,-1,-0.96556,1.44814,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Elymus mollis,Ammophila breviligulata,Plant,152 days high sand,,,,,,,1,1,,,,,-1,-1,3.19748,-0.47457,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Elymus mollis,Ammophila areria,Plant,152 days low sand,,,,,,,1,1,,,,,-1,-1,-3.8907,0.33781,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Elymus mollis,Ammophila breviligulata,Plant,152 days low sand,,,,,,,1,1,,,,,-1,-1,-1.4297,-0.26012,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Elymus mollis,Ammophila breviligulata,Plant,152 days mid sand,,,,,,,1,1,,,,,-1,-1,4.2414,0.02177,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Elymus mollis,Ammophila areria,Plant,152 days mid sand,,,,,,,1,1,,,,,-1,-1,1.15169,-2.1287,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Elymus mollis,Ammophila areria,Plant,168 days high sand,,,,,,,1,1,,,,,-1,-1,-2.64168,-4.69716,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Elymus mollis,Ammophila breviligulata,Plant,168 days high sand,,,,,,,1,1,,,,,-1,-1,3.60576,2.83866,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Elymus mollis,Ammophila breviligulata,Plant,168 days low sand,,,,,,,1,1,,,,,-1,-1,-3.7025,0.13934,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Elymus mollis,Ammophila areria,Plant,168 days low sand,,,,,,,1,1,,,,,-1,-1,-1.3087,-0.08882,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Elymus mollis,Ammophila areria,Plant,168 days mid sand,,,,,,,1,1,,,,,-1,-1,4.6417,-0.12879,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Elymus mollis,Ammophila breviligulata,Plant,168 days mid sand,,,,,,,1,1,,,,,-1,-1,2.4884,0.20768,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Elymus mollis,Ammophila breviligulata,Plant,24 days high sand,,,,,,,1,1,,,,,-1,-1,5.06083,-0.55157,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Elymus mollis,Ammophila areria,Plant,24 days high sand,,,,,,,1,1,,,,,-1,-1,3.10387,1.30015,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Elymus mollis,Ammophila areria,Plant,24 days low sand,,,,,,,1,1,,,,,-1,-1,-0.3725,-1.34165,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Elymus mollis,Ammophila breviligulata,Plant,24 days low sand,,,,,,,1,1,,,,,-1,-1,-0.40189,0.45252,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Elymus mollis,Ammophila breviligulata,Plant,24 days mid sand,,,,,,,1,1,,,,,-1,-1,-0.49859,-0.48685,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Elymus mollis,Ammophila areria,Plant,24 days mid sand,,,,,,,1,1,,,,,-1,-1,15.43597,0.35421,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Elymus mollis,Ammophila breviligulata,Plant,40 days high sand,,,,,,,1,1,,,,,-1,-1,16.70079,-1.66682,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Elymus mollis,Ammophila areria,Plant,40 days high sand,,,,,,,1,1,,,,,-1,-1,-8.4674,5.39485,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Elymus mollis,Ammophila areria,Plant,40 days low sand,,,,,,,1,1,,,,,-1,-1,-0.23011,2.46668,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Elymus mollis,Ammophila breviligulata,Plant,40 days low sand,,,,,,,1,1,,,,,-1,-1,-0.20539,-1.94335,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Elymus mollis,Ammophila breviligulata,Plant,40 days mid sand,,,,,,,1,1,,,,,-1,-1,0.82013,-0.40844,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Elymus mollis,Ammophila areria,Plant,40 days mid sand,,,,,,,1,1,,,,,-1,-1,7.9643,0.21882,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Elymus mollis,Ammophila areria,Plant,56 days high sand,,,,,,,1,1,,,,,-1,-1,3.8417,-4.40414,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Elymus mollis,Ammophila breviligulata,Plant,56 days high sand,,,,,,,1,1,,,,,-1,-1,9.02738,1.96758,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Elymus mollis,Ammophila breviligulata,Plant,56 days low sand,,,,,,,1,1,,,,,-1,-1,-0.14503,0.3728,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Elymus mollis,Ammophila areria,Plant,56 days low sand,,,,,,,1,1,,,,,-1,-1,-0.49178,-0.2964,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Elymus mollis,Ammophila areria,Plant,56 days mid sand,,,,,,,1,1,,,,,-1,-1,10.84995,-1.62473,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Elymus mollis,Ammophila breviligulata,Plant,56 days mid sand,,,,,,,1,1,,,,,-1,-1,-2.43479,0.42326,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Elymus mollis,Ammophila breviligulata,Plant,72 days high sand,,,,,,,1,1,,,,,-1,-1,1.64622,-0.54648,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Elymus mollis,Ammophila areria,Plant,72 days high sand,,,,,,,1,1,,,,,-1,-1,-0.10191,2.0408,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Elymus mollis,Ammophila areria,Plant,72 days low sand,,,,,,,1,1,,,,,-1,-1,-0.13834,0.23087,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Elymus mollis,Ammophila breviligulata,Plant,72 days low sand,,,,,,,1,1,,,,,-1,-1,-0.23914,-0.16388,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Elymus mollis,Ammophila areria,Plant,72 days mid sand,,,,,,,1,1,,,,,-1,-1,-1.47262,0.23573,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Elymus mollis,Ammophila breviligulata,Plant,72 days mid sand,,,,,,,1,1,,,,,-1,-1,0.29067,0.13775,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Elymus mollis,Ammophila areria,Plant,88 days high sand,,,,,,,1,1,,,,,-1,-1,3.58175,4.55629,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Elymus mollis,Ammophila breviligulata,Plant,88 days high sand,,,,,,,1,1,,,,,-1,-1,2.79514,-1.9945,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Elymus mollis,Ammophila breviligulata,Plant,88 days low sand,,,,,,,1,1,,,,,-1,-1,-0.24449,-0.36964,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Elymus mollis,Ammophila areria,Plant,88 days low sand,,,,,,,1,1,,,,,-1,-1,-0.20699,0.50863,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Elymus mollis,Ammophila areria,Plant,88 days mid sand,,,,,,,1,1,,,,,-1,-1,4.76545,0.40051,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Elymus mollis,Ammophila breviligulata,Plant,88 days mid sand,,,,,,,1,1,,,,,-1,-1,1.06377,-0.3791,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Ailanthus altissima,Robinia pseudoacacia,Plant,Control,,,,,,,1,1,,,,,-0.013,-0.014,0.029,0.026,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Robinia pseudoacacia,Ailanthus altissima,Plant,Control,,,,,,,1,1,,,,,-0.014,-0.013,0.026,0.029,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Artemisia tripartita,Hesperostipa comata,Plant,,,,,,,,1,1,,,,,-0.002,-0.096,-0.0002,0.0264,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Artemisia tripartita,Pseudoroegneria spicata,Plant,,,,,,,,1,1,,,,,-0.002,-0.045,-0.0002,0.0037,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Artemisia tripartita,Poa secunda,Plant,,,,,,,,1,1,,,,,-0.002,-0.11,0,0.0148,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Hesperostipa comata,Pseudoroegneria spicata,Plant,,,,,,,,1,1,,,,,-0.096,-0.045,-0.00039,-0.0026,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Hesperostipa comata,Poa secunda,Plant,,,,,,,,1,1,,,,,-0.096,-0.096,0.0118,-0.006,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Hesperostipa comata,Artemisia tripartita,Plant,,,,,,,,1,1,,,,,-0.096,-0.002,0.0264,-0.0002,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Poa secunda,Pseudoroegneria spicata,Plant,,,,,,,,1,1,,,,,-0.11,-0.045,-0.0016,0.0052,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Poa secunda,Artemisia tripartita,Plant,,,,,,,,1,1,,,,,-0.11,-0.002,0.0148,0,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Poa secunda,Hesperostipa comata,Plant,,,,,,,,1,1,,,,,-0.11,-0.096,-0.006,0.0118,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Pseudoroegneria spicata,Artemisia tripartita,Plant,,,,,,,,1,1,,,,,-0.045,-0.002,0.0037,-0.0002,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Pseudoroegneria spicata,Poa secunda,Plant,,,,,,,,1,1,,,,,-0.045,-0.11,0.0052,-0.0016,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Pseudoroegneria spicata,Hesperostipa comata,Plant,,,,,,,,1,1,,,,,-0.045,-0.096,-0.0026,-0.00039,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Artemisia tripartita,Hesperostipa comata,Plant,,,,,,,,1,1,,,,,-0.073,-0.547,0.0224,-0.2425,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Artemisia tripartita,Pseudoroegneria spicata,Plant,,,,,,,,1,1,,,,,-0.073,-0.601,0.0389,-0.036,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Artemisia tripartita,Poa secunda,Plant,,,,,,,,1,1,,,,,-0.073,-1.111,0.0041,-0.2911,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Hesperostipa comata,Pseudoroegneria spicata,Plant,,,,,,,,1,1,,,,,-0.547,-0.601,-0.133,-0.0541,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Hesperostipa comata,Artemisia tripartita,Plant,,,,,,,,1,1,,,,,-0.547,-0.073,-0.2425,0.0224,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Hesperostipa comata,Poa secunda,Plant,,,,,,,,1,1,,,,,-0.547,-1.111,-0.1155,-0.2035,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Poa secunda,Pseudoroegneria spicata,Plant,,,,,,,,1,1,,,,,-1.111,-0.601,-0.1576,-0.0032,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Poa secunda,Artemisia tripartita,Plant,,,,,,,,1,1,,,,,-1.111,-0.073,-0.2911,0.0041,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Poa secunda,Hesperostipa comata,Plant,,,,,,,,1,1,,,,,-1.111,-0.547,-0.2035,-0.1155,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Pseudoroegneria spicata,Poa secunda,Plant,,,,,,,,1,1,,,,,-0.601,-1.111,-0.0032,-0.1576,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Pseudoroegneria spicata,Artemisia tripartita,Plant,,,,,,,,1,1,,,,,-0.601,-0.073,-0.036,0.0389,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Pseudoroegneria spicata,Hesperostipa comata,Plant,,,,,,,,1,1,,,,,-0.601,-0.547,-0.0541,-0.133,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Artemisia tripartita,Hesperostipa comata,Plant,,,,,,,,1,1,,,,,-0.023,-0.947,-0.018,-0.018,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Artemisia tripartita,Poa secunda,Plant,,,,,,,,1,1,,,,,-0.023,-1.028,0.0217,0.0217,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Artemisia tripartita,Pseudoroegneria spicata,Plant,,,,,,,,1,1,,,,,-0.023,-0.167,1.62,0.0162,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Hesperostipa comata,Artemisia tripartita,Plant,,,,,,,,1,1,,,,,-0.947,-0.023,-0.018,-0.018,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Hesperostipa comata,Pseudoroegneria spicata,Plant,,,,,,,,1,1,,,,,-0.947,-0.167,-0.0016,0.0064,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Hesperostipa comata,Poa secunda,Plant,,,,,,,,1,1,,,,,-0.947,-1.028,-0.0193,0.0197,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Poa secunda,Hesperostipa comata,Plant,,,,,,,,1,1,,,,,-1.028,-0.947,0.0197,-0.0193,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Poa secunda,Pseudoroegneria spicata,Plant,,,,,,,,1,1,,,,,-1.028,-0.167,0.0216,0.0121,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Poa secunda,Artemisia tripartita,Plant,,,,,,,,1,1,,,,,-1.028,-0.023,0.0217,0.0217,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Pseudoroegneria spicata,Artemisia tripartita,Plant,,,,,,,,1,1,,,,,-0.167,-0.023,0.0162,1.62,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Pseudoroegneria spicata,Hesperostipa comata,Plant,,,,,,,,1,1,,,,,-0.167,-0.947,0.0064,-0.0016,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Pseudoroegneria spicata,Poa secunda,Plant,,,,,,,,1,1,,,,,-0.167,-1.028,0.0121,0.0216,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Aira praecox,Erodium cicutarium,Plant,Year1,,,,,,,1,1,,,,,-5.9,-1.14,-1.1,-0.09,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Aira praecox,Erodium cicutarium,Plant,Year2,,,,,,,1,1,,,,,-5.36,-1.69,-3.55,0,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Aira praecox,Erodium cicutarium,Plant,Year3,,,,,,,1,1,,,,,-0.15,-3.21,-3.58,0,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Erodium cicutarium,Aira praecox,Plant,Year1,,,,,,,1,1,,,,,-1.14,-5.9,-0.09,-1.1,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Erodium cicutarium,Aira praecox,Plant,Year2,,,,,,,1,1,,,,,-1.69,-5.36,0,-3.55,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Erodium cicutarium,Aira praecox,Plant,Year3,,,,,,,1,1,,,,,-3.21,-0.15,0,-3.58,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Elymus elymoides,Taeniatherum caput-medusae,Plant,1 leaf,,,,,,,1,1,,,,,0.583,0.262,-0.0556,-0.3369,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Elymus elymoides,Taeniatherum caput-medusae,Plant,2 tillers,,,,,,,1,1,,,,,1.569,0.15,-0.0417,-0.7112,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Elymus elymoides,Taeniatherum caput-medusae,Plant,3 leaves,,,,,,,1,1,,,,,1.306,0.187,-0.0833,-0.5989,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Elymus elymoides,Taeniatherum caput-medusae,Plant,Seed,,,,,,,1,1,,,,,0.236,0.318,-0.0139,-0.0187,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Taeniatherum caput-medusae,Elymus elymoides,Plant,1 leaf,,,,,,,1,1,,,,,0.262,0.583,-0.3369,-0.0556,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Taeniatherum caput-medusae,Elymus elymoides,Plant,2 tillers,,,,,,,1,1,,,,,0.15,1.569,-0.7112,-0.0417,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Taeniatherum caput-medusae,Elymus elymoides,Plant,3 leaves,,,,,,,1,1,,,,,0.187,1.306,-0.5989,-0.0833,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Taeniatherum caput-medusae,Elymus elymoides,Plant,Seed,,,,,,,1,1,,,,,0.318,0.236,-0.0187,-0.0139,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Andropogon gerardii,Elymus cadensis,Plant,Control,,,,,,,1,1,,,,,-0.16,-0.13,-0.11,-0.09,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Andropogon gerardii,Elymus cadensis,Plant,Fertilized,,,,,,,1,1,,,,,-0.03,-0.13,-0.07,-0.18,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Andropogon gerardii,Elymus cadensis,Plant,Fertilized.no mycorrhizae,,,,,,,1,1,,,,,-0.12,-0.07,-0.01,-0.12,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Andropogon gerardii,Elymus cadensis,Plant,No mycorrhizae,,,,,,,1,1,,,,,0,-0.09,-0.04,-0.04,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Elymus cadensis,Andropogon gerardii,Plant,Control,,,,,,,1,1,,,,,-0.13,-0.16,-0.09,-0.11,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Elymus cadensis,Andropogon gerardii,Plant,Fertilized,,,,,,,1,1,,,,,-0.13,-0.03,-0.18,-0.07,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Elymus cadensis,Andropogon gerardii,Plant,Fertilized.no mycorrhizae,,,,,,,1,1,,,,,-0.07,-0.12,-0.12,-0.01,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Elymus cadensis,Andropogon gerardii,Plant,No mycorrhizae,,,,,,,1,1,,,,,-0.09,0,-0.04,-0.04,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Agropyron cristatum,Bromus tectorum,Plant,Control,,,,,,,1,1,,,,,-1.52,-1.56,-0.59,-1.16,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Bromus tectorum,Agropyron cristatum,Plant,Control,,,,,,,1,1,,,,,-1.56,-1.52,-1.16,-0.59,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Carex elata,Lycopus europaeus,Plant,,,,,,,,1,1,,,,,-2.098,-1.792,-0.396,-2.609,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Carex elata,Carex flava,Plant,,,,,,,,1,1,,,,,-2.098,-2.725,-0.355,-2.2,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Carex elata,Mentha aquatica,Plant,,,,,,,,1,1,,,,,-2.098,-1.459,-0.219,-0.884,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Carex elata,Lysimachia vulgaris,Plant,,,,,,,,1,1,,,,,-2.098,-0.552,-0.284,-1.849,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Carex flava,Carex elata,Plant,,,,,,,,1,1,,,,,-2.725,-2.098,-2.2,-0.355,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Carex flava,Mentha aquatica,Plant,,,,,,,,1,1,,,,,-2.725,-1.459,-0.014,-0.379,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Carex flava,Lysimachia vulgaris,Plant,,,,,,,,1,1,,,,,-2.725,-0.552,-0.11,-0.325,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Carex flava,Lycopus europaeus,Plant,,,,,,,,1,1,,,,,-2.725,-1.792,-0.748,-0.421,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Lycopus europaeus,Carex elata,Plant,,,,,,,,1,1,,,,,-1.792,-2.098,-2.609,-0.396,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Lycopus europaeus,Lysimachia vulgaris,Plant,,,,,,,,1,1,,,,,-1.792,-0.552,-0.254,-0.36,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Lycopus europaeus,Mentha aquatica,Plant,,,,,,,,1,1,,,,,-1.792,-1.459,-0.177,-0.794,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Lycopus europaeus,Carex flava,Plant,,,,,,,,1,1,,,,,-1.792,-2.725,-0.421,-0.748,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Lysimachia vulgaris,Lycopus europaeus,Plant,,,,,,,,1,1,,,,,-0.552,-1.792,-0.36,-0.254,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Lysimachia vulgaris,Carex flava,Plant,,,,,,,,1,1,,,,,-0.552,-2.725,-0.325,-0.11,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Lysimachia vulgaris,Carex elata,Plant,,,,,,,,1,1,,,,,-0.552,-2.098,-1.849,-0.284,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Lysimachia vulgaris,Mentha aquatica,Plant,,,,,,,,1,1,,,,,-0.552,-1.459,-0.229,0.276,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Mentha aquatica,Carex flava,Plant,,,,,,,,1,1,,,,,-1.459,-2.098,-0.884,-0.219,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Mentha aquatica,Carex elata,Plant,,,,,,,,1,1,,,,,-1.459,-2.725,-0.379,-0.014,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Mentha aquatica,Lysimachia vulgaris,Plant,,,,,,,,1,1,,,,,-1.459,-0.552,0.276,-0.229,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Mentha aquatica,Lycopus europaeus,Plant,,,,,,,,1,1,,,,,-1.459,-1.792,-0.794,-0.177,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Aristida adscenciois,Plantago nivea,Plant,,,,,,,,1,1,,,,,-0.17,-0.11,-0.113,-0.275,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Aristida adscenciois,Microchloa kuntha,Plant,,,,,,,,1,1,,,,,-0.17,-0.205,-0.0002,,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Bulbostylis tenuifolia,Plantago nivea,Plant,,,,,,,,1,1,,,,,-0.015,-0.11,-0.003,-0.002,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Crusea diversifolia,Microchloa kuntha,Plant,,,,,,,,1,1,,,,,-0.122,-0.205,0,,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Crusea diversifolia,Bouteloua polymorpha,Plant,,,,,,,,1,1,,,,,-0.122,,-0.483,,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Crusea diversifolia,Bouteloua chronodrosioides,Plant,,,,,,,,1,1,,,,,-0.122,,-0.002,,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Crusea diversifolia,Thymophylla autantiaca,Plant,,,,,,,,1,1,,,,,-0.122,-0.228,0,-0.0135,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Crusea diversifolia,Plantago nivea,Plant,,,,,,,,1,1,,,,,-0.122,-0.11,-0.063,-0.001,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Cyperus seslerioides,Plantago nivea,Plant,,,,,,,,1,1,,,,,-0.326,-0.11,-0.016,0,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Cyperus seslerioides,Oxalis lumulata,Plant,,,,,,,,1,1,,,,,-0.326,-0.416,0,,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Cyperus seslerioides,Thymophylla autantiaca,Plant,,,,,,,,1,1,,,,,-0.326,-0.228,-0.051,,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Cyperus seslerioides,Microchloa kuntha,Plant,,,,,,,,1,1,,,,,-0.326,-0.205,0,-0.002,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Cyperus seslerioides,Bouteloua polymorpha,Plant,,,,,,,,1,1,,,,,-0.326,,0,,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Microchloa kuntha,Stevia ephemera,Plant,,,,,,,,1,1,,,,,-0.205,-0.397,-0.002,-1,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Microchloa kuntha,Bouteloua chronodrosioides,Plant,,,,,,,,1,1,,,,,-0.205,,-0.307,,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Microchloa kuntha,Plantago nivea,Plant,,,,,,,,1,1,,,,,-0.205,-0.11,-0.001,-0.001,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Microchloa kuntha,Cyperus seslerioides,Plant,,,,,,,,1,1,,,,,-0.205,-0.326,-0.002,0,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Microchloa kuntha,Tridax coropifolia,Plant,,,,,,,,1,1,,,,,-0.205,-0.003,-0.003,-0.266,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Microchloa kuntha,Bouteloua polymorpha,Plant,,,,,,,,1,1,,,,,-0.205,,0,,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Microchloa kuntha,Tripogon spicatus,Plant,,,,,,,,1,1,,,,,-0.205,,0,,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Microchloa kuntha,Thymophylla autantiaca,Plant,,,,,,,,1,1,,,,,-0.205,-0.228,-2,-0.002,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Microchloa kuntha,Heterosperma pintum,Plant,,,,,,,,1,1,,,,,-0.205,,0,,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Microchloa kuntha,Richardia tricocca,Plant,,,,,,,,1,1,,,,,-0.205,-0.89,-0.002,-0.001,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Microchloa kuntha,Vines,Plant,,,,,,,,1,1,,,,,-0.205,,-0.002,,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Microchloa kuntha,Sporobolus tenuissimus,Plant,,,,,,,,1,1,,,,,-0.205,-0.057,-0.001,-0.001,,,,,Lotka-Volterra
Chesson 2012,Adler.2018,,,Oxalis lumulata,Bouteloua polymorpha,Plant,,,,,,,,1,1,,,,,-0.416,,-0.059,,,,,,Lotka-Volterra
